ID,Office_PIN,Applicant_City_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Manager_Business2,Manager_Num_Products2,Business_Sourced
FIN1003129,211001,211003,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,104535.0,8.0,104535.0,8.0,0
FIN1003130,277001,277001,M,M,Others,Graduate,Level 1,Level 2,3.0,Confirmation,M,3.0,3.0,114846.0,7.0,114846.0,7.0,0
FIN1003131,814112,811104,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,F,1.0,0.0,25243.0,2.0,25243.0,2.0,0
FIN1003132,224122,223223,M,S,Others,Class XII,Level 1,Level 4,5.0,Confirmation,M,1.0,0.0,224963.0,13.0,224963.0,13.0,0
FIN1003133,700016,700040,M,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003134,842001,843107,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,2.0,196923.0,14.0,196923.0,14.0,0
FIN1003135,422005,422601,F,M,Others,Class XII,Level 4,Level 4,5.0,Probation,M,9.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003136,209625,209726,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,4.0,0.0,94631.0,8.0,94631.0,8.0,0
FIN1003137,414003,414005,M,M,Business,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003138,201010,110096,M,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003139,533101,533294,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,2.0,142888.0,8.0,142888.0,8.0,0
FIN1003140,400092,400067,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,F,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003141,224001,228001,F,M,Business,Class XII,Level 2,Level 2,3.0,Confirmation,M,5.0,0.0,35322.0,2.0,35322.0,2.0,0
FIN1003142,273001,273001,M,M,Others,Class XII,Level 2,Level 2,3.0,Confirmation,M,3.0,1.0,103366.0,6.0,103366.0,6.0,0
FIN1003143,753012,751018,M,M,Others,Class XII,Other,Level 3,4.0,Confirmation,M,0.0,0.0,19951.0,1.0,19951.0,1.0,0
FIN1003144,400075,400078,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,6.0,5.0,175190.0,10.0,175190.0,10.0,1
FIN1003145,431001,431001,M,S,Salaried,Class XII,Level 4,Level 4,5.0,Probation,M,4.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003146,110005,110094,F,M,Others,Graduate,Level 3,Level 3,4.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003147,803101,803119,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,3.0,155749.0,8.0,155749.0,8.0,0
FIN1003148,842001,844111,F,S,Others,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,222682.0,20.0,222682.0,20.0,1
FIN1003149,500016,505301,M,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,6.0,2.0,30365.0,2.0,30365.0,2.0,0
FIN1003150,422005,422006,M,M,Business,Class XII,Level 2,Level 4,5.0,Confirmation,M,3.0,2.0,76046.0,5.0,76046.0,5.0,0
FIN1003151,803101,803118,F,M,Others,Class XII,Level 1,Level 3,4.0,Confirmation,M,1.0,1.0,121470.0,7.0,121470.0,7.0,0
FIN1003152,802101,821113,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,123525.0,7.0,123525.0,7.0,0
FIN1003153,533101,534342,M,M,Business,Class X,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,228354.0,3.0,228354.0,3.0,0
FIN1003154,302001,303712,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,8.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003155,422005,422013,M,M,Business,Graduate,Level 1,Level 1,2.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003156,560001,560016,M,M,Others,Class X,Level 2,Level 4,5.0,Probation,M,8.0,3.0,205012.0,4.0,205012.0,4.0,0
FIN1003157,274001,274001,M,M,Others,Class XII,Level 1,Level 4,6.0,Confirmation,M,1.0,0.0,124616.0,6.0,124616.0,6.0,1
FIN1003158,211001,212107,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,104535.0,8.0,104535.0,8.0,1
FIN1003159,208001,208011,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,0.0,52537.0,4.0,52537.0,4.0,0
FIN1003160,841226,841428,M,M,Others,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,177183.0,9.0,177183.0,9.0,1
FIN1003161,751009,751012,F,M,Salaried,Graduate,Level 2,Level 3,4.0,Confirmation,F,0.0,0.0,140177.0,8.0,140177.0,8.0,1
FIN1003162,802301,802207,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,130155.0,9.0,130155.0,9.0,0
FIN1003164,851101,851135,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003165,211001,221507,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,238789.0,11.0,238789.0,11.0,0
FIN1003166,641018,641025,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003167,444601,444601,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,F,4.0,0.0,75046.0,4.0,75046.0,4.0,0
FIN1003168,444601,444607,M,S,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,5.0,0.0,40000.0,2.0,40000.0,2.0,0
FIN1003169,713216,713206,F,S,Business,Class XII,Level 2,Level 4,6.0,Confirmation,M,4.0,2.0,170490.0,7.0,170490.0,7.0,0
FIN1003170,171006,171002,M,S,Student,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003171,462003,462032,F,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003172,851101,851129,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003173,221010,221001,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,8.0,1.0,0.0,0.0,0.0,0.0,0
FIN1003174,224122,228145,M,M,Business,Class X,Level 1,Level 3,4.0,Confirmation,M,5.0,2.0,220229.0,11.0,220229.0,11.0,0
FIN1003175,530003,532127,M,S,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003176,695014,695020,F,M,Others,Class XII,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003177,686004,688556,M,M,Others,Class XII,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003178,180012,181201,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,27000.0,1.0,27000.0,1.0,0
FIN1003179,781005,781006,F,M,Others,Graduate,Level 1,Level 2,3.0,Confirmation,M,7.0,4.0,373675.0,24.0,373675.0,24.0,0
FIN1003180,380015,386061,F,M,Others,Graduate,Level 2,Level 2,3.0,Confirmation,M,5.0,0.0,25006.0,2.0,25006.0,2.0,0
FIN1003181,201301,201306,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003182,201301,203209,M,M,Others,Graduate,Level 2,Level 2,3.0,Probation,M,6.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003183,753012,753004,M,M,Business,Class XII,Level 2,Level 2,3.0,Confirmation,M,7.0,2.0,226289.0,18.0,226289.0,18.0,0
FIN1003184,110005,110016,M,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003185,209625,209625,M,S,Business,Graduate,Level 1,Level 3,4.0,Confirmation,M,1.0,0.0,350459.0,13.0,350459.0,13.0,0
FIN1003186,400092,401105,F,S,Others,Class XII,Level 2,Level 2,3.0,Probation,F,4.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003187,271201,271201,M,M,Others,Class XII,Level 2,Level 4,5.0,Confirmation,M,4.0,2.0,200058.0,17.0,200058.0,17.0,1
FIN1003188,686004,686015,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003189,400075,421201,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,F,1.0,2.0,160036.0,5.0,160036.0,5.0,1
FIN1003190,201301,201010,F,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003191,841226,841226,M,S,Others,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,107914.0,6.0,107914.0,6.0,0
FIN1003192,201010,201010,M,M,Others,Class XII,Level 2,Level 2,3.0,Confirmation,M,5.0,1.0,65155.0,4.0,65155.0,4.0,1
FIN1003193,842001,845305,M,S,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,80000.0,3.0,80000.0,3.0,1
FIN1003194,202001,202001,M,S,Business,Graduate,Level 1,Level 1,2.0,Confirmation,M,2.0,2.0,75000.0,3.0,75000.0,3.0,1
FIN1003195,802101,802117,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,0.0,86896.0,7.0,86896.0,7.0,1
FIN1003196,842001,845305,M,M,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003197,305001,305001,M,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,48501.0,1.0,48501.0,1.0,0
FIN1003198,841226,841439,M,M,Others,Class X,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,107914.0,6.0,107914.0,6.0,1
FIN1003199,842001,845305,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,143578.0,8.0,143578.0,8.0,1
FIN1003200,686004,686003,F,M,Others,Class XII,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003201,842001,843123,M,M,Others,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,0.0,150488.0,10.0,150488.0,10.0,1
FIN1003203,842001,845305,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,80000.0,3.0,80000.0,3.0,1
FIN1003204,444601,445001,M,M,Salaried,Graduate,Level 3,Level 3,4.0,Confirmation,M,6.0,2.0,68300.0,5.0,68300.0,5.0,1
FIN1003205,121002,121004,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,178671.0,7.0,178671.0,7.0,0
FIN1003206,842001,845305,F,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003207,842001,845305,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,3.0,3.0,114603.0,5.0,114603.0,5.0,0
FIN1003208,842001,845305,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003209,842001,845305,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003210,600017,600019,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,F,5.0,4.0,121726.0,2.0,121726.0,2.0,0
FIN1003211,201301,110091,M,M,Business,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003212,201301,110091,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003214,695014,695026,M,S,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,152431.0,4.0,152431.0,4.0,0
FIN1003215,160017,160032,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003216,160017,134109,M,M,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003217,400705,400704,F,M,Business,Class XII,Level 2,Level 4,5.0,Confirmation,M,3.0,2.0,265323.0,5.0,265323.0,5.0,0
FIN1003218,273001,274406,M,M,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,34569.0,3.0,34569.0,3.0,0
FIN1003219,273001,274407,M,M,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,34569.0,3.0,34569.0,3.0,0
FIN1003220,452003,452001,M,M,Self Employed,Class XII,Level 2,Level 2,3.0,Confirmation,M,4.0,0.0,86655.0,7.0,86655.0,7.0,0
FIN1003221,221010,221304,M,S,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,91712.0,6.0,91712.0,6.0,0
FIN1003222,221010,221309,M,S,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,91712.0,6.0,91712.0,6.0,0
FIN1003223,414003,414202,M,S,Salaried,Graduate,Level 2,Level 3,4.0,Confirmation,M,3.0,1.0,65243.0,5.0,65243.0,5.0,0
FIN1003224,500016,534305,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003225,500016,505545,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003226,400092,400097,M,S,Self Employed,Class XII,Level 2,Level 4,5.0,Confirmation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003227,530003,532421,M,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003228,560001,572103,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003230,302001,332603,M,M,Business,Graduate,Level 2,Level 2,3.0,Probation,M,8.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003231,201301,201009,M,S,Others,Class XII,Level 4,Level 4,5.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003232,695014,695009,M,M,Others,Graduate,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003233,201010,110092,F,S,Others,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003234,713303,713323,M,M,Salaried,Class XII,Level 1,Level 3,4.0,Confirmation,M,2.0,0.0,156123.0,8.0,156123.0,8.0,1
FIN1003235,230001,230129,M,M,Salaried,Class XII,Level 1,Level 4,5.0,Confirmation,M,0.0,0.0,298214.0,17.0,298214.0,17.0,1
FIN1003236,695014,695587,F,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,F,8.0,1.0,498428.0,14.0,498428.0,14.0,0
FIN1003237,302001,303806,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003238,781005,784523,F,S,Salaried,Graduate,Level 2,Level 4,5.0,Confirmation,F,1.0,3.0,390739.0,22.0,390739.0,22.0,1
FIN1003239,305001,305001,M,S,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,48501.0,1.0,48501.0,1.0,0
FIN1003240,803101,803107,M,S,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,2.0,175932.0,11.0,175932.0,11.0,0
FIN1003241,533101,533286,M,M,Salaried,Class X,Level 4,Level 4,5.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003242,751009,751006,F,M,Salaried,Class XII,Level 4,Level 4,5.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003243,500016,500072,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,2.0,1.0,0.0,0.0,0.0,0.0,0
FIN1003245,530003,530013,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,4.0,2.0,0.0,0.0,0.0,0.0,0
FIN1003246,575003,575006,M,M,Others,Class XII,Level 1,Level 1,2.0,Probation,F,1.0,0.0,119900.0,2.0,119900.0,2.0,0
FIN1003247,751009,751031,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003248,390020,390019,M,M,Business,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,11640.0,1.0,11640.0,1.0,0
FIN1003250,273001,274001,M,M,Business,Graduate,Level 1,Level 4,6.0,Confirmation,M,1.0,0.0,124616.0,6.0,124616.0,6.0,0
FIN1003251,834001,835217,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,3.0,0.0,129613.0,8.0,129613.0,8.0,0
FIN1003252,620018,639105,M,S,Salaried,Class XII,Level 2,Level 3,4.0,Confirmation,M,10.0,0.0,14551.0,1.0,14551.0,1.0,0
FIN1003253,520010,523326,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,4.0,3.0,113574.0,5.0,113574.0,5.0,0
FIN1003254,520010,522603,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,4.0,3.0,113574.0,5.0,113574.0,5.0,0
FIN1003255,520010,520002,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,M,3.0,3.0,185781.0,6.0,185781.0,6.0,0
FIN1003256,271201,271201,M,S,Salaried,Class XII,Level 1,Level 3,4.0,Confirmation,M,0.0,1.0,136843.0,11.0,136843.0,11.0,0
FIN1003257,695014,695026,M,M,Salaried,Graduate,Level 4,Level 4,5.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003258,812001,813210,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003259,560001,560096,M,S,Self Employed,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003260,751009,751007,F,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003261,414003,414111,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,2.0,2.0,246552.0,9.0,246552.0,9.0,0
FIN1003262,560001,560068,M,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003263,390020,390019,M,M,Business,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,11640.0,1.0,11640.0,1.0,0
FIN1003264,224122,276141,M,M,Business,Class XII,Level 1,Level 4,5.0,Confirmation,M,1.0,0.0,224963.0,13.0,224963.0,13.0,0
FIN1003265,390020,390018,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,11640.0,1.0,11640.0,1.0,0
FIN1003266,422005,422002,M,M,Others,Graduate,Level 2,Level 2,3.0,Probation,M,4.0,1.0,0.0,0.0,0.0,0.0,0
FIN1003267,302001,302033,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,4.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003268,695014,695028,M,M,Salaried,Graduate,Level 4,Level 4,5.0,Probation,F,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003269,680001,680586,M,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,5.0,2.0,153547.0,8.0,153547.0,8.0,0
FIN1003270,201301,110091,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003271,400075,410210,M,M,Business,Graduate,Level 1,Level 3,4.0,Confirmation,F,6.0,5.0,137450.0,4.0,137450.0,4.0,1
FIN1003272,302001,302012,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,7.0,1.0,0.0,0.0,0.0,0.0,1
FIN1003274,695014,695012,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,152431.0,4.0,152431.0,4.0,1
FIN1003275,400075,400010,F,M,Others,Class XII,Level 2,Level 2,3.0,Confirmation,M,3.0,2.0,136059.0,7.0,136059.0,7.0,1
FIN1003276,691008,691005,F,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003277,476001,476001,M,M,Business,Class XII,Level 2,Level 2,3.0,Confirmation,M,1.0,1.0,70612.0,4.0,70612.0,4.0,0
FIN1003278,224122,228131,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,5.0,2.0,220229.0,11.0,220229.0,11.0,0
FIN1003279,431001,431122,M,M,Business,Graduate,Level 1,Level 1,2.0,Probation,M,3.0,0.0,20000.0,1.0,20000.0,1.0,0
FIN1003280,390020,390016,M,M,Business,Class XII,Level 2,Level 3,4.0,Confirmation,F,2.0,1.0,55372.0,4.0,55372.0,4.0,0
FIN1003281,416001,416202,M,M,Self Employed,Class XII,Level 2,Level 2,3.0,Confirmation,M,4.0,1.0,108652.0,5.0,108652.0,5.0,0
FIN1003282,211001,211012,M,S,Self Employed,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,42919.0,4.0,42919.0,4.0,0
FIN1003283,211001,212206,M,M,Self Employed,Class XII,Level 1,Level 2,3.0,Confirmation,M,0.0,0.0,42919.0,4.0,42919.0,4.0,0
FIN1003284,160017,160047,M,M,Self Employed,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003285,224122,224122,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,5.0,2.0,220229.0,11.0,220229.0,11.0,0
FIN1003286,224122,224129,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,1.0,113830.0,6.0,113830.0,6.0,0
FIN1003287,600017,600039,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003288,695014,695009,M,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,F,2.0,0.0,231277.0,7.0,231277.0,7.0,0
FIN1003289,221010,221007,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,8.0,2.0,66013.0,5.0,66013.0,5.0,0
FIN1003290,695014,695582,M,M,Others,Class XII,Level 4,Level 4,5.0,Probation,F,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003291,208001,208025,M,M,Others,Class XII,Level 2,Level 2,3.0,Confirmation,M,4.0,2.0,91085.0,6.0,91085.0,6.0,0
FIN1003292,800001,800004,F,S,Others,Class XII,Level 1,Level 1,2.0,Probation,F,6.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003293,208001,208010,M,S,Self Employed,Class XII,Level 1,Level 4,5.0,Confirmation,M,1.0,0.0,191312.0,13.0,191312.0,13.0,0
FIN1003294,209625,207504,M,S,Student,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,2.0,128543.0,6.0,128543.0,6.0,0
FIN1003295,560001,560079,F,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,4.0,1.0,420132.0,10.0,420132.0,10.0,0
FIN1003296,302001,302012,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,3.0,1.0,0.0,0.0,0.0,0.0,1
FIN1003297,302001,303805,M,S,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,3.0,1.0,0.0,0.0,0.0,0.0,0
FIN1003298,842001,845305,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,94044.0,3.0,94044.0,3.0,0
FIN1003299,414003,414001,M,S,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003300,800001,844101,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,0.0,2.0,91597.0,6.0,91597.0,6.0,0
FIN1003301,400601,400607,M,M,Business,Class XII,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,394229.0,5.0,394229.0,5.0,0
FIN1003302,600017,600051,M,M,Business,Graduate,Other,Level 1,2.0,Confirmation,M,2.0,0.0,72246.0,5.0,72246.0,5.0,0
FIN1003303,842001,844112,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003304,842001,844118,F,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003305,474008,474002,M,S,Salaried,Class XII,Level 1,Level 3,4.0,Confirmation,M,3.0,3.0,85465.0,6.0,85465.0,6.0,0
FIN1003306,400092,400063,M,M,Others,Graduate,Level 2,Level 4,5.0,Confirmation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003307,851101,848204,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1003308,416001,416013,M,M,Business,Class XII,Level 2,Level 2,3.0,Confirmation,M,4.0,1.0,108652.0,5.0,108652.0,5.0,0
FIN1003309,411006,412109,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,4.0,1.0,68573.0,5.0,68573.0,5.0,0
FIN1003311,400092,400092,M,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003312,250001,250002,F,M,Business,Graduate,Level 2,Level 5,6.0,Confirmation,M,2.0,0.0,337645.0,9.0,337645.0,9.0,1
FIN1003313,462003,465683,F,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003314,211001,231313,M,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,238789.0,11.0,238789.0,11.0,1
FIN1003315,560001,560102,M,M,Salaried,Class XII,Level 1,Level 4,6.0,Probation,F,4.0,2.0,824000.0,10.0,824000.0,10.0,1
FIN1003316,400075,400005,F,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,F,1.0,2.0,160036.0,5.0,160036.0,5.0,1
FIN1003317,695014,695013,M,S,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,4.0,1.0,359097.0,7.0,359097.0,7.0,1
FIN1003318,440010,440013,M,S,Business,Class XII,Level 2,Level 2,3.0,Confirmation,M,4.0,0.0,36133.0,2.0,36133.0,2.0,1
FIN1003319,411006,412213,M,S,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003320,695014,695007,F,S,Salaried,Class XII,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1003321,842001,845305,M,M,Business,Class XII,Level 1,Level 1,2.0,Confirmation,M,3.0,3.0,114603.0,5.0,114603.0,5.0,1
FIN1003323,851101,851118,M,M,Business,Class XII,Level 1,Level 4,5.0,Confirmation,M,0.0,0.0,384692.0,25.0,384692.0,25.0,0
FIN1003324,751009,751009,F,S,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
